datetime_utc,percentage,wind_100
2020-01-12 22:00:00+00:00,0.058538481509845176,2.4090898
2020-01-12 23:00:00+00:00,0.06858550247543688,2.4874694
2020-01-13 00:00:00+00:00,0.08318933359510036,2.59381
2020-01-13 01:00:00+00:00,0.09506426418152876,2.686552
2020-01-13 02:00:00+00:00,0.10799575245659696,2.8589482
2020-01-13 03:00:00+00:00,0.11377765097356994,2.990083
2020-01-13 04:00:00+00:00,0.12385708168421221,3.049015
2020-01-13 05:00:00+00:00,0.13978971235093757,3.17316
2020-01-13 06:00:00+00:00,0.16022729757965437,3.3294692
2020-01-13 07:00:00+00:00,0.17493483988347894,3.5250812
2020-01-13 08:00:00+00:00,0.1799324225702346,3.7144766
2020-01-13 09:00:00+00:00,0.19460755512900862,3.8992078
2020-01-13 10:00:00+00:00,0.20104413049599745,3.8019104
2020-01-13 11:00:00+00:00,0.20050612872816265,4.01705
2020-01-13 12:00:00+00:00,0.21529145442010791,4.3084784
2020-01-13 13:00:00+00:00,0.23511325449286885,4.510389
2020-01-13 14:00:00+00:00,0.2500735928080857,4.6115484
2020-01-13 15:00:00+00:00,0.2584741987251225,4.7984657
2020-01-13 16:00:00+00:00,0.26277821286780195,4.9928536
2020-01-13 17:00:00+00:00,0.28123880364845044,5.1401114
2020-01-13 18:00:00+00:00,0.29101358275562,5.1973524
2020-01-13 19:00:00+00:00,0.2938267486259856,5.298075
2020-01-13 20:00:00+00:00,0.2932044815210199,5.3758926
2020-01-13 21:00:00+00:00,0.3019680765826199,5.588238
2020-01-13 22:00:00+00:00,0.3224186257093571,5.6682105
2020-01-13 23:00:00+00:00,0.3421302326489471,5.6579833
2020-01-14 00:00:00+00:00,0.35973520616026816,5.578488
2020-01-14 01:00:00+00:00,0.3646874152039533,5.535822
2020-01-14 02:00:00+00:00,0.3585165997463768,5.4554753
2020-01-14 03:00:00+00:00,0.34400999786186415,5.3911138
2020-01-14 04:00:00+00:00,0.33114981102590685,5.3905888
2020-01-14 05:00:00+00:00,0.31314295667596226,5.362717
2020-01-14 06:00:00+00:00,0.29924565799839503,5.4253087
2020-01-14 07:00:00+00:00,0.2846872005218021,5.499418
2020-01-14 08:00:00+00:00,0.2797025817330664,5.570491
