datetime_utc,percentage(t-11),wind_100(t-11),percentage(t-10),wind_100(t-10),percentage(t-9),wind_100(t-9),percentage(t-8),wind_100(t-8),percentage(t-7),wind_100(t-7),percentage(t-6),wind_100(t-6),percentage(t-5),wind_100(t-5),percentage(t-4),wind_100(t-4),percentage(t-3),wind_100(t-3),percentage(t-2),wind_100(t-2),percentage(t-1),wind_100(t-1),percentage(t),wind_100(t),wind_100(t+1),wind_100(t+2),wind_100(t+3),wind_100(t+4),wind_100(t+5),wind_100(t+6)
2020-01-01 22:00:00+00:00,0.026083362816478536,1.6642457,0.022278458747573497,1.5351435,0.020897803608430878,1.4042226,0.01806519189103512,1.3694384,0.01675583819100302,1.4763368,0.01908933983462435,1.5491998,0.020366283789606282,1.5452013,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,2.129619,2.1498585,2.241468,2.3097587,2.4116726,2.511586
2020-01-01 23:00:00+00:00,0.022278458747573497,1.5351435,0.020897803608430878,1.4042226,0.01806519189103512,1.3694384,0.01675583819100302,1.4763368,0.01908933983462435,1.5491998,0.020366283789606282,1.5452013,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,2.1498585,2.241468,2.3097587,2.4116726,2.511586,2.6405194
2020-01-02 00:00:00+00:00,0.020897803608430878,1.4042226,0.01806519189103512,1.3694384,0.01675583819100302,1.4763368,0.01908933983462435,1.5491998,0.020366283789606282,1.5452013,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,2.241468,2.3097587,2.4116726,2.511586,2.6405194,2.7731931
2020-01-02 01:00:00+00:00,0.01806519189103512,1.3694384,0.01675583819100302,1.4763368,0.01908933983462435,1.5491998,0.020366283789606282,1.5452013,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,2.3097587,2.4116726,2.511586,2.6405194,2.7731931,2.872817
2020-01-02 02:00:00+00:00,0.01675583819100302,1.4763368,0.01908933983462435,1.5491998,0.020366283789606282,1.5452013,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,2.4116726,2.511586,2.6405194,2.7731931,2.872817,2.9541602
2020-01-02 03:00:00+00:00,0.01908933983462435,1.5491998,0.020366283789606282,1.5452013,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,2.511586,2.6405194,2.7731931,2.872817,2.9541602,2.7717197
2020-01-02 04:00:00+00:00,0.020366283789606282,1.5452013,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,0.08421348153868959,2.511586,2.6405194,2.7731931,2.872817,2.9541602,2.7717197,2.6043587
2020-01-02 05:00:00+00:00,0.02389894600008844,1.563194,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,0.08421348153868959,2.511586,0.09693754744543602,2.6405194,2.7731931,2.872817,2.9541602,2.7717197,2.6043587,2.59676
2020-01-02 06:00:00+00:00,0.025675000028844805,1.6102843,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,0.08421348153868959,2.511586,0.09693754744543602,2.6405194,0.10529926166841244,2.7731931,2.872817,2.9541602,2.7717197,2.6043587,2.59676,2.6496181
2020-01-02 07:00:00+00:00,0.02578519316201568,1.7392732,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,0.08421348153868959,2.511586,0.09693754744543602,2.6405194,0.10529926166841244,2.7731931,0.11517775195974274,2.872817,2.9541602,2.7717197,2.6043587,2.59676,2.6496181,2.7180812
2020-01-02 08:00:00+00:00,0.027548283292751663,2.0151176,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,0.08421348153868959,2.511586,0.09693754744543602,2.6405194,0.10529926166841244,2.7731931,0.11517775195974274,2.872817,0.1286731697986861,2.9541602,2.7717197,2.6043587,2.59676,2.6496181,2.7180812,2.7354567
2020-01-02 09:00:00+00:00,0.03119762058541528,2.0812073,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,0.08421348153868959,2.511586,0.09693754744543602,2.6405194,0.10529926166841244,2.7731931,0.11517775195974274,2.872817,0.1286731697986861,2.9541602,0.14362702616489276,2.7717197,2.6043587,2.59676,2.6496181,2.7180812,2.7354567,2.8389366
2020-01-02 10:00:00+00:00,0.034542306274605854,2.129619,0.04368185437878938,2.1498585,0.05419557567310535,2.241468,0.06657609828231839,2.3097587,0.0785352942058777,2.4116726,0.08421348153868959,2.511586,0.09693754744543602,2.6405194,0.10529926166841244,2.7731931,0.11517775195974274,2.872817,0.1286731697986861,2.9541602,0.14362702616489276,2.7717197,0.14222692517871996,2.6043587,2.59676,2.6496181,2.7180812,2.7354567,2.8389366,2.9215043
