valid_time,u100,v100,u10,v10,wind_10,wind_100
2021-11-18 03:00:00,-4.4565797,-2.89631,-2.9318583,-2.0500588,4.361392,6.5078673
2021-11-18 04:00:00,-4.5374813,-2.8158786,-2.9956768,-2.01857,4.377702,6.5046988
2021-11-18 05:00:00,-4.682958,-2.8208294,-3.0950842,-2.0364425,4.441991,6.5849743
2021-11-18 06:00:00,-4.8168774,-2.7084625,-3.1856375,-1.9605681,4.46715,6.6148467
2021-11-18 07:00:00,-4.9453506,-2.602173,-3.2775145,-1.8956478,4.5017967,6.6553564
2021-11-18 08:00:00,-5.075411,-2.4728973,-3.462768,-1.8900945,4.671133,6.6784286
2021-11-18 09:00:00,-5.04515,-2.29943,-3.6832695,-1.8308831,4.804561,6.4787464
2021-11-18 10:00:00,-4.8203936,-1.886888,-3.8121336,-1.5835489,4.8117366,6.0557466
2021-11-18 11:00:00,-5.0563993,-1.7487638,-4.0359564,-1.4876821,4.9684978,6.187433
2021-11-18 12:00:00,-5.1706486,-1.4956362,-4.1306043,-1.297769,4.992554,6.211012
2021-11-18 13:00:00,-5.2133245,-1.350385,-4.1474714,-1.1929266,4.9994645,6.2355514
2021-11-18 14:00:00,-5.2718253,-1.3446889,-4.1610436,-1.1883732,4.9925475,6.274752
2021-11-18 15:00:00,-5.398784,-1.3485457,-4.191744,-1.1924103,4.965359,6.3469043
2021-11-18 16:00:00,-5.3719354,-1.5006021,-3.9046588,-1.2572211,4.6231694,6.3175244
2021-11-18 17:00:00,-5.5491114,-1.6923168,-3.7689588,-1.3636119,4.5104914,6.521378
2021-11-18 18:00:00,-5.7718678,-1.6929334,-3.8513532,-1.3533101,4.558654,6.6992292
2021-11-18 19:00:00,-5.927276,-1.5470817,-3.9293382,-1.3007586,4.6080356,6.7819495
2021-11-18 20:00:00,-6.052951,-1.3542776,-4.0029135,-1.197041,4.638907,6.817235
2021-11-18 21:00:00,-6.074072,-1.0737807,-4.020958,-1.0440781,4.6179123,6.7696586
2021-11-18 22:00:00,-6.0646744,-0.43348327,-3.987398,-0.6713487,4.5519905,6.7630115
2021-11-18 23:00:00,-5.8968005,-0.3031658,-3.8857589,-0.57105225,4.4479995,6.557486
2021-11-19 00:00:00,-5.82373,-0.3275903,-3.8612404,-0.59528416,4.417562,6.4702144
2021-11-19 01:00:00,-5.8297167,-0.39119783,-3.8705115,-0.62788004,4.426058,6.4749084
2021-11-19 02:00:00,-5.8072257,-0.4188763,-3.862402,-0.63736415,4.433444,6.4664965
2021-11-19 03:00:00,-5.8928256,-0.4870898,-3.9198854,-0.6794821,4.5128984,6.5729675
2021-11-19 04:00:00,-5.8971705,-0.5073311,-3.927658,-0.7038743,4.5289855,6.5921445
2021-11-19 05:00:00,-5.9883676,-0.5747066,-3.986752,-0.7385447,4.576741,6.658263
2021-11-19 06:00:00,-6.0567904,-0.49372864,-4.035756,-0.6816809,4.613027,6.7057695
2021-11-19 07:00:00,-6.087219,-0.38569218,-4.062477,-0.59200287,4.6092787,6.7168517
2021-11-19 08:00:00,-6.1726565,-0.21974817,-4.213496,-0.4705604,4.742083,6.761
2021-11-19 09:00:00,-6.076957,-0.019391114,-4.341731,-0.26987654,4.803587,6.6662087
2021-11-19 10:00:00,-5.904292,-0.10973792,-4.527591,-0.25211495,4.998529,6.5378647
2021-11-19 11:00:00,-5.9791927,0.29597116,-4.6604247,0.08542912,5.0585546,6.5118184
2021-11-19 12:00:00,-5.9509635,0.60476005,-4.654371,0.32919326,5.0568967,6.488847
2021-11-19 13:00:00,-5.92806,0.6983903,-4.626524,0.38427925,5.014423,6.450622
2021-11-19 14:00:00,-5.952676,0.6249344,-4.6125207,0.31133687,4.983701,6.4390144
2021-11-19 15:00:00,-6.0304694,0.5822105,-4.591554,0.24397373,4.960161,6.513924
2021-11-19 16:00:00,-6.0244775,0.42725265,-4.285214,0.01488135,4.637095,6.534148
2021-11-19 17:00:00,-6.171326,0.33159852,-4.170864,-0.110448696,4.5241594,6.689266
2021-11-19 18:00:00,-6.351377,0.3642177,-4.218003,-0.12051618,4.5552306,6.8468146
2021-11-19 19:00:00,-6.3802247,0.5208312,-4.1813183,-0.036498465,4.5302973,6.8871355
2021-11-19 20:00:00,-6.356962,0.73621356,-4.135109,0.10335822,4.495173,6.89072
2021-11-19 21:00:00,-6.2549114,1.0122807,-4.059853,0.27662137,4.46154,6.8671923
2021-11-19 22:00:00,-6.011142,1.1417009,-3.876433,0.37353435,4.412686,6.814852
2021-11-19 23:00:00,-5.721653,1.412381,-3.687861,0.5462699,4.31554,6.6815214
2021-11-20 00:00:00,-5.4139676,1.5742766,-3.489294,0.6795883,4.1937804,6.4921904
2021-11-20 01:00:00,-5.062066,1.6961117,-3.279864,0.7783528,4.0590687,6.2526402
2021-11-20 02:00:00,-4.8200645,1.6763762,-3.111231,0.7759718,3.9604092,6.069674
2021-11-20 03:00:00,-4.583779,1.5392115,-2.9487274,0.7203771,3.829353,5.8371854
2021-11-20 04:00:00,-4.363702,1.4715854,-2.8105106,0.70823777,3.6869998,5.6055408
2021-11-20 05:00:00,-4.207732,1.3390639,-2.699247,0.6153888,3.558714,5.410868
2021-11-20 06:00:00,-4.1257877,1.2968696,-2.6522992,0.5981507,3.472468,5.281807
2021-11-20 07:00:00,-4.0457907,1.2989569,-2.61438,0.6055475,3.4270759,5.1960897
2021-11-20 08:00:00,-3.9691854,1.3450193,-2.6300628,0.64995027,3.4685442,5.130796
2021-11-20 09:00:00,-3.8179572,1.3830894,-2.6815755,0.78758806,3.5654302,5.0223894
2021-11-20 10:00:00,-3.6783822,1.2308775,-2.7092786,0.7599267,3.596124,4.901808
2021-11-20 11:00:00,-3.4330182,1.439431,-2.669181,1.013006,3.6645637,4.766116
2021-11-20 12:00:00,-3.005911,1.7082365,-2.3629363,1.2760016,3.5136728,4.513041
2021-11-20 13:00:00,-2.5440152,1.7893901,-2.005995,1.3541954,3.306935,4.217303
2021-11-20 14:00:00,-2.1654592,1.656044,-1.6947447,1.2377908,3.0733244,3.9255903
2021-11-20 15:00:00,-1.9268667,1.2948941,-1.458633,0.9232448,2.776069,3.623519
2021-11-20 16:00:00,-1.8354425,0.9771265,-1.2738878,0.601283,2.489696,3.4677625
2021-11-20 17:00:00,-1.8384204,0.75427675,-1.2035551,0.36134353,2.3684173,3.4135556
2021-11-20 18:00:00,-1.830243,0.57231075,-1.1651497,0.20171627,2.3087754,3.3556535
2021-11-20 19:00:00,-1.7539225,0.43983445,-1.088692,0.10862259,2.2197118,3.268324
2021-11-20 20:00:00,-1.6890032,0.4552082,-1.0639246,0.12946579,2.2281096,3.2455032
2021-11-20 21:00:00,-1.5621685,0.5319195,-0.9886982,0.18592376,2.236296,3.2251642
2021-11-20 22:00:00,-1.38496,0.82605016,-0.77807534,0.36973843,2.228535,3.2897315
2021-11-20 23:00:00,-0.8863089,0.7770045,-0.4765363,0.36402825,2.1716716,3.1314983
2021-11-21 00:00:00,-0.45388466,0.59721434,-0.22701305,0.2856619,2.0890262,2.9337037
2021-11-21 01:00:00,-0.07001906,0.36017507,0.0066343523,0.1668493,2.037062,2.7984636
2021-11-21 02:00:00,0.24595799,0.050965812,0.21563068,0.0010438235,2.0398889,2.7750244
2021-11-21 03:00:00,0.4411847,-0.2095819,0.3475442,-0.11967224,2.0249472,2.7655015
2021-11-21 04:00:00,0.63445765,-0.40416834,0.49429414,-0.21410598,2.0408332,2.816109
2021-11-21 05:00:00,0.8112446,-0.5140408,0.60864115,-0.24591708,2.0808818,2.9051893
2021-11-21 06:00:00,0.92344457,-0.591081,0.6798131,-0.2815097,2.1352336,3.0090032
2021-11-21 07:00:00,1.0420696,-0.6101741,0.75874525,-0.29502684,2.212326,3.0975869
2021-11-21 08:00:00,1.1393732,-0.6199414,0.861004,-0.31587344,2.301824,3.1255357
2021-11-21 09:00:00,1.2233872,-0.62837887,0.9497275,-0.37909657,2.2969277,3.0232139
2021-11-21 10:00:00,1.2486272,-0.7358037,1.0635085,-0.5512798,2.4826436,3.067803
2021-11-21 11:00:00,1.5703871,-0.84253347,1.3027114,-0.6693646,2.7098224,3.2548459
2021-11-21 12:00:00,1.8631563,-1.0428032,1.5327959,-0.82838166,2.888418,3.4734802
2021-11-21 13:00:00,2.1846173,-1.2484064,1.7898165,-0.97871125,3.065093,3.7155623
2021-11-21 14:00:00,2.482458,-1.4639925,2.0180476,-1.1239616,3.2143872,3.955078
2021-11-21 15:00:00,2.6329958,-1.6439584,2.0989277,-1.2286571,3.2747023,4.1279964
2021-11-21 16:00:00,2.7399106,-1.7720087,2.036346,-1.1876273,3.162003,4.3065147
2021-11-21 17:00:00,2.8123224,-1.9025061,2.0109944,-1.1316557,3.0984802,4.46945
2021-11-21 18:00:00,2.8124819,-2.024413,2.0135221,-1.1816344,3.109609,4.541273
2021-11-21 19:00:00,2.7507548,-2.0625017,1.965404,-1.2107317,3.1086106,4.5415125
2021-11-21 20:00:00,2.7012577,-2.05942,1.9071765,-1.2283436,3.130524,4.5619783
2021-11-21 21:00:00,2.6533267,-1.9634385,1.8359355,-1.1753557,3.113423,4.5488214
2021-11-21 22:00:00,2.4932058,-1.8021207,1.7265055,-1.0856152,3.0583398,4.405816
2021-11-21 23:00:00,2.6424828,-1.6574754,1.7587794,-1.0053904,3.1306827,4.501768
2021-11-22 00:00:00,2.799839,-1.6086078,1.8141396,-0.9891226,3.2183201,4.6715455
2021-11-22 01:00:00,2.9103727,-1.7292099,1.8762915,-1.081282,3.2687886,4.8031034
2021-11-22 02:00:00,2.9525623,-1.9348567,1.8914024,-1.2083004,3.310988,4.9300675
2021-11-22 03:00:00,2.8096964,-2.0286841,1.8245859,-1.2499481,3.3085485,4.9147596
2021-11-22 04:00:00,2.6615198,-2.0785925,1.7551699,-1.2660102,3.3068905,4.8920093
2021-11-22 05:00:00,2.4710314,-2.142531,1.6509737,-1.3298923,3.347316,4.9192123
2021-11-22 06:00:00,2.2036953,-2.1519294,1.498971,-1.3482908,3.3724494,4.923942
2021-11-22 07:00:00,1.9350692,-2.028826,1.3536549,-1.2920634,3.39847,4.916393
2021-11-22 08:00:00,1.7428234,-1.9395446,1.3152463,-1.2749789,3.5058048,4.9107094
2021-11-22 09:00:00,1.5926291,-1.8087124,1.2732419,-1.2994065,3.6515367,4.855319
2021-11-22 10:00:00,0.94446576,-0.8745336,0.79007614,-0.67114174,4.104959,5.2048264
2021-11-22 11:00:00,1.2120937,-0.9185221,0.99553233,-0.71172076,4.484552,5.6188574
2021-11-22 12:00:00,1.3722799,-1.0380555,1.1309338,-0.82595277,4.616327,5.781247
2021-11-22 13:00:00,1.5489477,-1.343415,1.2658143,-1.0745337,4.7163844,5.921767
2021-11-22 14:00:00,1.4835016,-1.6804332,1.1983192,-1.3278952,4.8092246,6.086664
2021-11-22 15:00:00,1.1732042,-2.038039,0.9433497,-1.5809398,4.806167,6.163279
2021-11-22 16:00:00,0.83913356,-2.1627724,0.6742182,-1.6267198,4.6204553,6.153113
2021-11-22 17:00:00,0.44110096,-2.2242146,0.3816773,-1.5470955,4.464509,6.25794
2021-11-22 18:00:00,0.042896308,-2.1636922,0.11326504,-1.4693601,4.5510554,6.409477
2021-11-22 19:00:00,-0.2582863,-1.9007106,-0.075538725,-1.2609203,4.5678205,6.442956
2021-11-22 20:00:00,-0.3970991,-1.6936902,-0.17509027,-1.093618,4.5752172,6.4807553
2021-11-22 21:00:00,-0.4000307,-1.473798,-0.20553146,-0.9453689,4.581478,6.4969063
2021-11-22 22:00:00,-0.33031803,-1.381731,-0.20421961,-0.8526892,5.087612,7.2966533
2021-11-22 23:00:00,-0.27100068,-1.1023054,-0.13185482,-0.65369666,5.0232987,7.162037
2021-11-23 00:00:00,-0.26853767,-0.9987724,-0.10790577,-0.59950954,4.980278,7.0826387
2021-11-23 01:00:00,-0.09652118,-0.91435647,0.011245152,-0.54185265,4.9154778,6.949914
2021-11-23 02:00:00,-0.047070216,-0.94440114,0.043714885,-0.57072896,4.82042,6.8044157
2021-11-23 03:00:00,-0.07878496,-1.0421746,0.008324479,-0.6135922,4.7659354,6.7296743
2021-11-23 04:00:00,-0.11616725,-1.1135652,-0.026635386,-0.67162764,4.732866,6.675027
2021-11-23 05:00:00,-0.22561166,-1.2014076,-0.08856191,-0.7394302,4.663664,6.58099
2021-11-23 06:00:00,-0.34318694,-1.259835,-0.17633605,-0.8029149,4.646191,6.544311
2021-11-23 07:00:00,-0.3971264,-1.2879317,-0.1793239,-0.808697,4.614155,6.531286
2021-11-23 08:00:00,-0.43709263,-1.2562215,-0.19838592,-0.7751968,4.653546,6.50176
2021-11-23 09:00:00,-0.49307713,-1.1675055,-0.123037465,-0.7232859,4.7793903,6.406428
2021-11-23 10:00:00,-0.09307574,-1.1735492,0.19981034,-0.8144525,5.199426,6.7589517
2021-11-23 11:00:00,0.08254458,-1.2845819,0.3266538,-0.8983478,5.3464622,6.857438
2021-11-23 12:00:00,0.17247614,-1.235513,0.38295588,-0.83942217,5.2990174,6.7636137
2021-11-23 13:00:00,0.36004624,-1.21106,0.52440935,-0.7916064,5.2774177,6.742883
2021-11-23 14:00:00,0.58204067,-1.1574802,0.69811565,-0.73435247,5.1951666,6.6759567
2021-11-23 15:00:00,0.7244699,-1.1737018,0.80789185,-0.7344056,5.021377,6.513929
2021-11-23 16:00:00,0.82279783,-1.168586,0.8568438,-0.69167256,4.7125683,6.2565584
2021-11-23 17:00:00,0.8248387,-1.2582515,0.82224655,-0.6827244,4.3817573,6.0231333
2021-11-23 18:00:00,0.8025137,-1.3324023,0.784757,-0.69719386,4.2296534,5.8771925
2021-11-23 19:00:00,0.7940382,-1.3458439,0.7931061,-0.65902746,4.1312957,5.726293
2021-11-23 20:00:00,0.75985533,-1.3315636,0.75390315,-0.64382666,4.0280395,5.5930185
2021-11-23 21:00:00,0.6830156,-1.2562054,0.7024978,-0.5888884,3.8939636,5.4234786
2021-11-23 22:00:00,0.4636423,-1.4092462,0.48205552,-0.67546916,3.6834867,5.207464
2021-11-23 23:00:00,0.44584146,-1.1254867,0.47319332,-0.4878906,3.555715,5.0412116
2021-11-24 00:00:00,0.6547089,-1.0167804,0.6106241,-0.45934173,3.5083573,4.945446
2021-11-24 01:00:00,0.9194647,-1.0231832,0.74569523,-0.46633115,3.5282927,4.9619145
2021-11-24 02:00:00,1.2235065,-1.0198935,0.91317445,-0.48142204,3.5831048,5.0347958
2021-11-24 03:00:00,1.4849466,-1.1328278,1.1063393,-0.5776704,3.6996613,5.1419907
2021-11-24 04:00:00,1.7081676,-1.2411642,1.2714393,-0.6533748,3.8138874,5.2853413
2021-11-24 05:00:00,1.8147275,-1.3361901,1.3383162,-0.6989663,3.8761415,5.3564563
2021-11-24 06:00:00,1.8869326,-1.3574378,1.3718977,-0.7124082,3.936093,5.421365
2021-11-24 07:00:00,1.9165871,-1.3859982,1.380366,-0.7426486,4.016431,5.520868
2021-11-24 08:00:00,1.921286,-1.3689206,1.410023,-0.75566405,4.155038,5.6099873
2021-11-24 09:00:00,1.9522969,-1.2885098,1.5265121,-0.7894571,4.284265,5.5866404
2021-11-24 10:00:00,2.4877448,-1.1490743,2.0324578,-0.83227724,4.491193,5.787726
2021-11-24 11:00:00,2.7507381,-1.5494426,2.2530668,-1.1312264,4.818959,6.093723
2021-11-24 12:00:00,2.9426339,-1.9239372,2.4145858,-1.3970246,5.041768,6.394321
2021-11-24 13:00:00,3.2194052,-2.0647125,2.6345565,-1.4528093,5.229378,6.68925
2021-11-24 14:00:00,3.5216517,-2.0890613,2.8774593,-1.4189703,5.4212823,6.9965897
2021-11-24 15:00:00,3.7956324,-2.1525843,3.0810611,-1.4064337,5.4729466,7.167019
2021-11-24 16:00:00,3.961272,-2.1798148,3.117996,-1.3503599,5.294458,7.1314874
2021-11-24 17:00:00,4.118173,-2.261003,3.0736005,-1.2757435,5.088914,7.171512
2021-11-24 18:00:00,4.1763673,-2.3491888,3.0663586,-1.3012558,5.033647,7.1973424
2021-11-24 19:00:00,4.1880307,-2.4494324,3.0491445,-1.3570465,5.0019703,7.208389
2021-11-24 20:00:00,4.184091,-2.4351401,3.032576,-1.3416687,4.946857,7.135418
2021-11-24 21:00:00,4.2455354,-2.3744135,3.076001,-1.2911115,4.891033,7.05729
2021-11-24 22:00:00,4.401981,-2.2987542,3.2201233,-1.2048832,4.974898,7.1049604
2021-11-24 23:00:00,4.5549774,-2.1901867,3.3039591,-1.1658342,4.9555383,7.0896506
2021-11-25 00:00:00,4.6238194,-2.187675,3.307771,-1.2166595,4.9169154,7.0419497
2021-11-25 01:00:00,4.7189183,-2.240642,3.3775685,-1.2743597,4.89131,7.0085487
2021-11-25 02:00:00,4.687293,-2.290106,3.3588314,-1.3197302,4.840279,6.918399
2021-11-25 03:00:00,4.630952,-2.3074005,3.304529,-1.3344735,4.810805,6.871211
2021-11-25 04:00:00,4.542001,-2.2638195,3.2400951,-1.3083866,4.7698298,6.787088
2021-11-25 05:00:00,4.408141,-2.2167099,3.14494,-1.2930726,4.686393,6.657505
2021-11-25 06:00:00,4.287014,-2.2020118,3.0725248,-1.295009,4.6248107,6.546966
2021-11-25 07:00:00,4.1138725,-2.2340543,2.9720523,-1.3287883,4.5444355,6.4115357
2021-11-25 08:00:00,3.9259944,-2.2627451,2.9401317,-1.4009401,4.5585294,6.2543507
2021-11-25 09:00:00,3.6903594,-2.2390666,2.9276943,-1.5511045,4.674977,6.08674
2021-11-25 10:00:00,2.9611192,-2.2410522,2.4093924,-1.6537004,4.5300994,5.766003
2021-11-25 11:00:00,2.9934986,-2.2135327,2.4699018,-1.6656437,4.7583323,5.9614196
2021-11-25 12:00:00,3.0507255,-2.351066,2.5268555,-1.7815373,4.95172,6.1763573
2021-11-25 13:00:00,3.1461864,-2.5227387,2.5925746,-1.9120682,5.094411,6.378475
2021-11-25 14:00:00,3.1934893,-2.6999974,2.608738,-2.0518956,5.1554117,6.4936905
2021-11-25 15:00:00,3.1487575,-2.8542976,2.5453992,-2.1436138,5.082197,6.4956555
2021-11-25 16:00:00,3.0480602,-2.8703952,2.4132729,-2.0548475,4.7959137,6.38054
2021-11-25 17:00:00,2.9948514,-3.0614805,2.3230217,-2.0604138,4.619072,6.42316
2021-11-25 18:00:00,2.920152,-3.225899,2.251703,-2.1440763,4.578112,6.415494
2021-11-25 19:00:00,2.7627122,-3.422236,2.144399,-2.254913,4.549908,6.4127817
2021-11-25 20:00:00,2.5946376,-3.5554674,2.0155318,-2.3311172,4.4997725,6.39778
2021-11-25 21:00:00,2.4067278,-3.6303997,1.8851085,-2.3850331,4.4417505,6.3711357
2021-11-25 22:00:00,1.8942015,-3.9729016,1.5309981,-2.5992234,4.337112,6.3370824
2021-11-25 23:00:00,1.8813554,-3.807494,1.5193483,-2.477318,4.2356014,6.1931043
2021-11-26 00:00:00,1.9235814,-3.6368477,1.5661973,-2.334678,4.143108,6.0414853
2021-11-26 01:00:00,1.9373816,-3.5396745,1.5816835,-2.2418566,4.0942273,5.965469
2021-11-26 02:00:00,1.9966235,-3.5700202,1.627748,-2.2222357,4.095655,5.9708843
2021-11-26 03:00:00,2.0750766,-3.6224592,1.6820811,-2.235349,4.124851,6.008597
2021-11-26 04:00:00,2.1764958,-3.688963,1.7543185,-2.2727637,4.1360083,6.016418
2021-11-26 05:00:00,2.256991,-3.7636554,1.8118013,-2.3268628,4.1534157,6.0404
2021-11-26 06:00:00,2.31185,-3.8069277,1.846343,-2.359109,4.1443014,6.052645
2021-11-26 07:00:00,2.316587,-3.7817593,1.843953,-2.3757408,4.1097755,5.987946
2021-11-26 08:00:00,2.38618,-3.754431,1.9247382,-2.3938708,4.1549454,5.957994
2021-11-26 09:00:00,2.4362867,-3.5990689,2.0030308,-2.458945,4.250248,5.7888765
2021-11-26 10:00:00,2.4186957,-3.205257,1.9725195,-2.41131,4.3317018,5.5316854
2021-11-26 11:00:00,2.6523855,-3.3058112,2.1633253,-2.53709,4.5367026,5.7031426
2021-11-26 12:00:00,3.0454378,-3.4682815,2.472561,-2.644255,4.7780986,5.997286
2021-11-26 13:00:00,3.4838092,-3.6804473,2.8098674,-2.7918146,5.068978,6.3781776
2021-11-26 14:00:00,3.9255135,-3.8288686,3.1428084,-2.8649557,5.3085938,6.746293
2021-11-26 15:00:00,4.2250457,-3.8277774,3.3096042,-2.814226,5.326576,6.904708
2021-11-26 16:00:00,4.464918,-3.6054673,3.3652954,-2.516144,5.1081367,6.8895793
2021-11-26 17:00:00,4.7527432,-3.368644,3.350295,-2.1299193,4.839336,6.9565043
2021-11-26 18:00:00,5.019037,-3.2238562,3.4352248,-2.00674,4.8489428,7.095656
2021-11-26 19:00:00,5.190885,-3.1370544,3.501768,-1.987992,4.9081793,7.196313
2021-11-26 20:00:00,5.3120556,-3.0267613,3.5426507,-1.9443502,4.937431,7.2521734
2021-11-26 21:00:00,5.4303813,-2.8755858,3.6153803,-1.8555334,4.9712024,7.293215
2021-11-26 22:00:00,5.166582,-2.4447582,3.44193,-1.6364785,4.839925,7.001633
2021-11-26 23:00:00,5.518009,-2.175498,3.65406,-1.4250683,4.900993,7.1430073
2021-11-27 00:00:00,5.832559,-1.9141436,3.878061,-1.2572334,5.039955,7.340804
2021-11-27 01:00:00,6.1129546,-1.695384,4.084249,-1.131548,5.182565,7.5418653
2021-11-27 02:00:00,6.3479123,-1.7260044,4.2582965,-1.1567272,5.3217187,7.7376537
2021-11-27 03:00:00,6.5310082,-1.7908233,4.384475,-1.1985346,5.4558887,7.9256926
2021-11-27 04:00:00,6.7414494,-1.9550047,4.5458746,-1.2972643,5.6713996,8.218608
2021-11-27 05:00:00,6.8038106,-2.0881422,4.595413,-1.3614694,5.818917,8.416554
2021-11-27 06:00:00,6.855314,-2.1650958,4.6450872,-1.3915854,5.9373217,8.576517
2021-11-27 07:00:00,6.9592595,-2.2686062,4.7477117,-1.4429216,6.0796185,8.760081
2021-11-27 08:00:00,7.06786,-2.4415507,4.934471,-1.5511087,6.3244133,8.970313
2021-11-27 09:00:00,7.0325074,-2.645508,5.137837,-1.7188612,6.5914946,9.056181
2021-11-27 10:00:00,6.870427,-3.3728678,5.228194,-2.3543816,6.819198,9.03771
2021-11-27 11:00:00,6.9525795,-3.879536,5.3539476,-2.782133,7.1868167,9.419826
2021-11-27 12:00:00,7.04477,-4.222786,5.4579387,-3.0590668,7.487748,9.7632
2021-11-27 13:00:00,7.15838,-4.5030956,5.5146265,-3.2736037,7.7227945,10.098418
2021-11-27 14:00:00,7.1665897,-4.81271,5.468055,-3.4923613,7.8563232,10.344916
2021-11-27 15:00:00,7.0070577,-5.0325985,5.2699566,-3.6025865,7.7029343,10.295918
2021-11-27 16:00:00,6.8702497,-5.1641235,5.03785,-3.5895348,7.356574,10.093145
2021-11-27 17:00:00,6.7412934,-5.4271183,4.822144,-3.6360211,7.0730767,9.996269
2021-11-27 18:00:00,6.546385,-5.7935257,4.631551,-3.904814,6.9532905,9.914306
2021-11-27 19:00:00,6.281991,-6.0804257,4.3999124,-4.1334558,6.831362,9.780394
2021-11-27 20:00:00,6.0139456,-6.3019876,4.1722474,-4.3070693,6.7171445,9.655902
2021-11-27 21:00:00,5.7571225,-6.4087186,3.958157,-4.4070315,6.565283,9.464577
2021-11-27 22:00:00,5.020714,-6.533564,3.4872622,-4.4827294,6.2913074,9.029803
2021-11-27 23:00:00,5.157376,-6.2876287,3.5562236,-4.303221,6.2332206,8.941594
2021-11-28 00:00:00,5.236148,-6.2735953,3.5783877,-4.301392,6.231704,8.953241
2021-11-28 01:00:00,5.2849917,-6.28473,3.5945425,-4.3154445,6.1870923,8.915949
2021-11-28 02:00:00,5.35339,-6.2093863,3.6309483,-4.272433,6.1343956,8.854673
2021-11-28 03:00:00,5.4553094,-6.098755,3.7024646,-4.1924615,6.1033797,8.824953
2021-11-28 04:00:00,5.5698376,-5.982459,3.7762947,-4.1073155,6.0772696,8.802864
2021-11-28 05:00:00,5.6674495,-5.834431,3.8272223,-4.001822,6.0239778,8.74666
2021-11-28 06:00:00,5.693789,-5.596954,3.8343756,-3.8261054,5.9128256,8.608941
2021-11-28 07:00:00,5.822049,-5.314428,3.9245648,-3.6387882,5.857407,8.518575
2021-11-28 08:00:00,5.9413013,-5.0437365,4.07866,-3.5057044,5.887119,8.428677
2021-11-28 09:00:00,5.959744,-4.6288996,4.32756,-3.3995047,6.009885,8.183808
2021-11-28 10:00:00,5.6065483,-4.294778,4.3502235,-3.3187847,5.9405875,7.6417713
2021-11-28 11:00:00,6.1610985,-4.168899,4.8106976,-3.254168,6.24925,7.9782305
2021-11-28 12:00:00,6.630731,-4.1481643,5.160142,-3.2138686,6.4943686,8.321798
2021-11-28 13:00:00,7.1441035,-4.123852,5.538274,-3.1422641,6.755689,8.715661
2021-11-28 14:00:00,7.5096583,-4.050379,5.7745867,-3.0472815,6.902833,8.986526
2021-11-28 15:00:00,7.7881866,-3.9304385,5.880083,-2.896131,6.9519343,9.217623
2021-11-28 16:00:00,8.000737,-3.648228,5.869125,-2.6254199,6.867065,9.347601
2021-11-28 17:00:00,8.128072,-3.4127479,5.749449,-2.388503,6.706408,9.432652
2021-11-28 18:00:00,8.329341,-3.3425682,5.819409,-2.3321145,6.7460456,9.58964
2021-11-28 19:00:00,8.523672,-3.3043923,5.892558,-2.2939663,6.8011575,9.757818
2021-11-28 20:00:00,8.609403,-3.2947342,5.9388623,-2.279772,6.8396783,9.843397
2021-11-28 21:00:00,8.651862,-3.405566,5.9624357,-2.353115,6.9039965,9.946415
2021-11-28 22:00:00,8.665747,-3.798347,6.0405807,-2.5835333,7.0533776,10.113216
2021-11-28 23:00:00,8.663847,-3.5263736,6.0538826,-2.3916502,7.0094957,10.019791
2021-11-29 00:00:00,8.754792,-3.4468358,6.1332393,-2.3281717,7.1094246,10.142712
2021-11-29 01:00:00,8.707443,-3.4691434,6.106572,-2.3230004,7.1387544,10.179441
2021-11-29 02:00:00,8.588751,-3.6120877,6.0378547,-2.4014874,7.1289573,10.165006
2021-11-29 03:00:00,8.419528,-3.6769757,5.9359055,-2.4439583,7.0256486,10.007202
2021-11-29 04:00:00,8.2565775,-3.7675707,5.8254204,-2.5121543,6.91023,9.832658
2021-11-29 05:00:00,8.088147,-3.7453473,5.6926847,-2.4948554,6.7485127,9.613247
2021-11-29 06:00:00,7.891758,-3.7670262,5.537876,-2.5127845,6.591388,9.404069
2021-11-29 07:00:00,7.673202,-3.7583003,5.36937,-2.5022585,6.42802,9.192467
2021-11-29 08:00:00,7.4129415,-3.7110138,5.201858,-2.4788625,6.278101,8.946634
2021-11-29 09:00:00,7.0920944,-3.6281762,5.112856,-2.5367944,6.2323017,8.624855
2021-11-29 10:00:00,6.261525,-3.9620686,4.721695,-2.9214673,6.0556197,8.050665
2021-11-29 11:00:00,6.1246467,-3.838968,4.72093,-2.9152515,5.9666543,7.750232
2021-11-29 12:00:00,6.0229187,-3.6542714,4.6830688,-2.7813277,5.8534436,7.5392447
2021-11-29 13:00:00,5.9107947,-3.3744843,4.594846,-2.5406106,5.717693,7.3777547
2021-11-29 14:00:00,5.76406,-3.0446846,4.464603,-2.2385201,5.4912963,7.129354
2021-11-29 15:00:00,5.560317,-2.7103844,4.2352076,-1.9359975,5.161043,6.8056397
2021-11-29 16:00:00,5.348483,-2.4365594,3.859988,-1.6161577,4.6832175,6.510409
2021-11-29 17:00:00,5.1558504,-2.234451,3.471076,-1.3086843,4.249138,6.3086004
2021-11-29 18:00:00,4.9102893,-2.1315198,3.2248719,-1.1759211,4.064915,6.1590705
2021-11-29 19:00:00,4.6144414,-2.058939,3.0097587,-1.1010956,3.9544678,5.999289
2021-11-29 20:00:00,4.2421355,-2.0142806,2.7432873,-1.0796119,3.86798,5.8263717
